Rating,Distance,Price,Popularity,Cuisine_Chinese,Cuisine_Indian,Cuisine_Italian,Cuisine_Mexican,User_Preference_Budget,User_Restaurant_Interaction
2.0,2.1,0.9179310344827586,0.007,0.0,0.0,1.0,0.0,0,"[3, 30, 2.1]"
2.6,4.6,0.5572413793103448,0.79,0.0,0.0,1.0,0.0,1,"[1, 18, 2.5]"
3.7,4.7,0.7896551724137931,0.782,0.0,1.0,0.0,0.0,1,"[5, 8, 3.5]"
3.0,3.8,0.2855172413793103,0.405,0.0,0.0,0.0,1.0,0,"[3, 22, 3.3]"
3.5,1.4,0.6296551724137931,0.61,0.0,1.0,0.0,0.0,1,"[3, 14, 3.0]"
4.8,1.6,0.86,0.338,1.0,0.0,0.0,0.0,1,"[5, 30, 4.3]"
4.4,0.8,0.3751724137931034,0.5690000000000001,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
2.8,0.6,0.1310344827586206,0.769,0.0,0.0,0.0,1.0,1,"[5, 1, 3.2]"
4.5,1.1,0.6503448275862069,0.243,1.0,0.0,0.0,0.0,1,"[5, 25, 4.4]"
3.6,0.9,0.0048275862068965,0.588,0.0,1.0,0.0,0.0,1,"[4, 6, 3.9]"
4.6,0.6,0.5144827586206897,0.539,0.0,0.0,0.0,1.0,1,"[5, 12, 5.0]"
4.1,4.5,0.0524137931034482,0.306,0.0,0.0,1.0,0.0,1,"[3, 20, 3.2]"
2.7,2.5,0.6482758620689655,0.159,0.0,0.0,1.0,0.0,1,"[5, 26, 2.7]"
2.5,3.2,0.2586206896551724,0.523,1.0,0.0,0.0,0.0,1,"[4, 23, 2.5]"
3.6,0.6,0.1641379310344827,0.032,0.0,0.0,1.0,0.0,0,"[3, 23, 2.4]"
3.0,2.8,0.5213793103448275,0.501,0.0,0.0,0.0,1.0,1,"[2, 29, 4.0]"
4.1,4.0,0.053103448275862,0.589,1.0,0.0,0.0,0.0,1,"[1, 7, 4.6]"
2.3,0.7,0.1855172413793103,0.046,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
4.8,4.7,0.0903448275862068,0.995,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
3.9,2.0,0.5599999999999999,0.662,1.0,0.0,0.0,0.0,0,"[1, 8, 3.9]"
3.4,1.7,0.5379310344827586,0.101,1.0,0.0,0.0,0.0,0,"[3, 16, 3.4]"
2.9,3.1,0.3703448275862068,0.928,0.0,0.0,1.0,0.0,0,"[4, 9, 2.5]"
3.8,1.7,0.376551724137931,0.98,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
2.3,2.7,0.9124137931034484,0.215,0.0,0.0,1.0,0.0,1,"[2, 28, 2.0]"
3.9,5.0,0.6303448275862069,0.368,0.0,0.0,0.0,1.0,0,"[5, 7, 4.2]"
3.9,3.2,0.4489655172413793,0.97,1.0,0.0,0.0,0.0,1,"[5, 17, 5.0]"
3.2,1.3,0.5606896551724138,0.114,0.0,0.0,0.0,1.0,1,"[5, 5, 3.5]"
3.2,4.5,0.0620689655172413,0.294,1.0,0.0,0.0,0.0,0,"[1, 6, 2.8]"
2.2,2.8,0.3655172413793103,0.745,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
2.1,2.9,0.2724137931034482,0.398,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
2.2,3.1,0.3144827586206896,0.946,1.0,0.0,0.0,0.0,0,"[2, 6, 2.3]"
3.9,1.5,0.8993103448275862,0.245,0.0,1.0,0.0,0.0,0,"[3, 25, 4.1]"
3.9,4.1,0.1937931034482758,0.379,0.0,0.0,0.0,1.0,1,"[1, 10, 3.3]"
2.1,0.5,0.523448275862069,0.98,0.0,1.0,0.0,0.0,0,"[4, 25, 2.8]"
3.7,2.3,0.2703448275862068,0.082,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.2,2.0,0.8579310344827586,0.334,0.0,0.0,1.0,0.0,1,"[1, 23, 3.8]"
4.6,2.0,0.5062068965517241,0.234,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
3.9,2.0,0.4468965517241379,0.393,1.0,0.0,0.0,0.0,1,"[2, 13, 3.7]"
4.8,1.4,0.0234482758620689,0.304,1.0,0.0,0.0,0.0,1,"[4, 14, 3.9]"
2.7,1.7,0.98,0.757,0.0,1.0,0.0,0.0,0,"[5, 10, 2.3]"
2.4,1.8,0.2944827586206896,0.063,0.0,0.0,1.0,0.0,0,"[4, 19, 2.3]"
3.9,0.7,0.3082758620689654,0.305,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.8,1.5,0.9662068965517242,0.915,1.0,0.0,0.0,0.0,1,"[5, 29, 2.7]"
2.9,2.9,0.0524137931034482,0.6980000000000001,1.0,0.0,0.0,0.0,0,"[3, 18, 3.2]"
2.2,2.4,0.0089655172413793,0.174,0.0,0.0,1.0,0.0,0,"[4, 1, 2.3]"
2.6,3.7,0.8344827586206897,0.84,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.8,3.8,0.0268965517241379,0.717,0.0,0.0,1.0,0.0,1,"[2, 5, 4.1]"
2.9,0.8,0.6958620689655173,0.925,1.0,0.0,0.0,0.0,0,"[3, 16, 2.6]"
3.5,1.3,0.353103448275862,0.003,0.0,0.0,1.0,0.0,0,"[3, 9, 3.4]"
4.6,3.8,0.4462068965517241,0.242,0.0,0.0,0.0,1.0,0,"[4, 22, 4.9]"
4.3,3.5,0.1979310344827586,0.6930000000000001,1.0,0.0,0.0,0.0,0,"[5, 10, 4.6]"
3.5,2.6,0.7972413793103448,0.8150000000000001,1.0,0.0,0.0,0.0,1,"[1, 16, 3.5]"
2.5,2.9,0.6386206896551724,0.396,0.0,1.0,0.0,0.0,0,"[1, 30, 2.7]"
4.8,3.9,0.5020689655172413,0.949,0.0,0.0,0.0,1.0,1,"[2, 30, 5.0]"
2.5,3.7,0.7558620689655172,0.981,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
3.6,2.4,0.0786206896551724,0.042,0.0,0.0,0.0,1.0,1,"[1, 3, 3.1]"
3.9,2.2,0.7282758620689656,0.851,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
4.8,1.4,0.7855172413793103,0.883,0.0,0.0,1.0,0.0,1,"[2, 14, 4.6]"
4.7,4.8,0.6310344827586207,0.617,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
2.8,3.9,0.3413793103448275,0.651,1.0,0.0,0.0,0.0,0,"[3, 2, 2.0]"
4.5,0.8,0.9827586206896552,0.476,0.0,0.0,1.0,0.0,0,"[3, 28, 5.0]"
3.8,4.1,0.6703448275862068,0.254,0.0,1.0,0.0,0.0,1,"[4, 25, 3.7]"
4.3,3.6,0.3462068965517241,0.53,1.0,0.0,0.0,0.0,0,"[3, 23, 4.1]"
3.0,0.9,0.7503448275862069,0.231,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.1,0.9,0.9717241379310344,0.458,0.0,0.0,0.0,1.0,1,"[5, 11, 2.8]"
4.8,0.8,0.8924137931034483,0.6930000000000001,0.0,0.0,0.0,1.0,1,"[2, 21, 5.0]"
2.7,5.0,0.7972413793103448,0.744,0.0,0.0,1.0,0.0,0,"[1, 13, 2.8]"
4.5,0.7,0.1744827586206896,0.263,0.0,1.0,0.0,0.0,1,"[4, 23, 4.1]"
2.4,2.2,0.0993103448275862,0.114,0.0,0.0,0.0,1.0,0,"[1, 3, 2.3]"
3.2,4.0,0.7,0.548,0.0,0.0,1.0,0.0,0,"[4, 3, 3.6]"
2.3,4.6,0.7310344827586207,0.546,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.8,4.3,0.1703448275862069,0.786,1.0,0.0,0.0,0.0,1,"[3, 30, 3.0]"
4.5,2.2,0.0386206896551724,0.18,0.0,0.0,1.0,0.0,0,"[5, 3, 4.9]"
2.8,2.0,0.6986206896551724,0.735,0.0,0.0,0.0,1.0,0,"[2, 24, 2.0]"
4.3,2.8,0.5420689655172414,0.495,0.0,1.0,0.0,0.0,0,"[2, 11, 3.8]"
3.9,2.9,0.5172413793103449,0.719,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
4.7,5.0,0.7406896551724138,0.021,0.0,0.0,0.0,1.0,0,"[2, 7, 4.8]"
2.9,4.0,0.6344827586206896,0.159,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
2.9,1.5,0.4234482758620689,0.775,0.0,1.0,0.0,0.0,1,"[5, 13, 2.8]"
2.6,2.6,0.0358620689655172,0.876,0.0,0.0,1.0,0.0,1,"[3, 5, 2.9]"
3.0,1.2,0.3779310344827585,0.298,0.0,0.0,1.0,0.0,1,"[4, 19, 3.0]"
3.2,4.9,0.7613793103448275,0.444,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.8,4.4,0.4158620689655172,0.301,0.0,1.0,0.0,0.0,1,"[3, 28, 3.7]"
4.6,4.9,0.6351724137931034,0.87,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
4.6,2.0,0.1903448275862068,0.937,0.0,1.0,0.0,0.0,0,"[2, 11, 5.0]"
4.8,1.1,0.4282758620689654,0.147,0.0,0.0,1.0,0.0,0,"[1, 19, 4.9]"
5.0,4.4,0.9827586206896552,0.131,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
4.4,2.6,0.7958620689655173,0.811,1.0,0.0,0.0,0.0,0,"[2, 24, 3.9]"
4.9,1.1,0.389655172413793,0.471,1.0,0.0,0.0,0.0,1,"[4, 7, 5.0]"
2.5,2.6,0.9062068965517242,0.596,0.0,1.0,0.0,0.0,0,"[2, 29, 3.0]"
4.6,4.7,0.936551724137931,0.619,0.0,1.0,0.0,0.0,0,"[2, 30, 4.3]"
2.3,4.8,0.0944827586206896,0.071,0.0,0.0,0.0,1.0,0,"[1, 15, 2.0]"
4.7,2.4,0.6868965517241379,0.655,1.0,0.0,0.0,0.0,1,"[3, 5, 4.1]"
4.3,0.5,0.7351724137931034,0.503,0.0,0.0,1.0,0.0,0,"[2, 27, 4.2]"
3.0,4.0,0.593103448275862,0.507,0.0,0.0,0.0,1.0,1,"[4, 27, 3.6]"
2.5,4.4,0.4462068965517241,0.8230000000000001,0.0,1.0,0.0,0.0,0,"[2, 14, 2.7]"
4.8,4.8,0.713103448275862,0.145,0.0,1.0,0.0,0.0,0,"[3, 24, 4.5]"
4.5,4.5,0.0027586206896551,0.5710000000000001,0.0,1.0,0.0,0.0,0,"[3, 16, 4.3]"
2.6,0.6,0.3241379310344827,0.972,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
3.9,4.3,0.3875862068965516,0.1,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.4,2.4,0.4393103448275861,0.029,0.0,1.0,0.0,0.0,1,"[2, 8, 3.2]"
4.6,4.3,0.9117241379310344,0.971,0.0,1.0,0.0,0.0,1,"[2, 7, 5.0]"
5.0,1.3,0.7910344827586206,0.642,0.0,1.0,0.0,0.0,1,"[3, 13, 5.0]"
2.9,4.4,0.7606896551724138,0.508,0.0,0.0,0.0,1.0,1,"[4, 18, 2.5]"
4.7,3.9,0.5889655172413794,0.5640000000000001,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.8,1.7,0.3999999999999999,0.86,1.0,0.0,0.0,0.0,1,"[4, 21, 3.4]"
3.9,4.6,0.2248275862068965,0.534,0.0,0.0,1.0,0.0,0,"[2, 22, 2.9]"
3.5,3.7,0.503448275862069,0.66,0.0,1.0,0.0,0.0,0,"[0, 0, 0.0]"
2.0,2.5,0.4813793103448275,0.485,0.0,1.0,0.0,0.0,1,"[4, 30, 2.0]"
4.7,4.9,0.4655172413793103,0.834,0.0,0.0,1.0,0.0,1,"[1, 5, 5.0]"
3.1,0.9,0.7386206896551724,0.381,0.0,0.0,1.0,0.0,1,"[1, 25, 3.4]"
2.1,2.2,0.8627586206896551,0.793,0.0,0.0,1.0,0.0,1,"[3, 11, 2.0]"
3.7,4.6,0.939310344827586,0.578,0.0,0.0,1.0,0.0,0,"[3, 1, 3.4]"
4.7,2.0,0.5206896551724138,0.303,0.0,0.0,1.0,0.0,1,"[5, 25, 4.3]"
2.2,3.0,0.0889655172413793,0.662,0.0,0.0,1.0,0.0,0,"[5, 8, 2.0]"
3.8,2.7,0.7579310344827586,0.8300000000000001,0.0,0.0,1.0,0.0,1,"[3, 22, 4.2]"
3.6,0.5,0.1599999999999999,0.536,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
3.4,2.2,0.7248275862068966,0.868,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
5.0,1.2,0.0620689655172413,0.429,0.0,0.0,0.0,1.0,1,"[1, 9, 4.6]"
4.6,1.3,0.2655172413793103,0.195,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.1,2.5,0.763448275862069,0.093,0.0,1.0,0.0,0.0,1,"[1, 5, 2.0]"
2.8,1.4,0.4993103448275861,0.869,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
2.7,0.7,0.2710344827586206,0.596,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
2.2,3.8,0.7186206896551725,0.902,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
2.7,3.6,0.3372413793103448,0.971,0.0,0.0,1.0,0.0,0,"[4, 16, 3.0]"
3.6,0.6,0.0696551724137931,0.16,0.0,0.0,0.0,1.0,0,"[4, 12, 3.2]"
2.7,1.5,0.6186206896551724,0.642,0.0,0.0,0.0,1.0,1,"[5, 20, 2.6]"
3.5,3.5,0.3710344827586206,0.777,0.0,0.0,0.0,1.0,0,"[4, 15, 3.5]"
3.3,4.0,0.4420689655172413,0.06,0.0,0.0,0.0,1.0,0,"[1, 1, 2.7]"
2.4,0.8,0.8662068965517241,0.38,0.0,0.0,0.0,1.0,0,"[2, 26, 2.5]"
2.6,1.5,0.133103448275862,0.891,1.0,0.0,0.0,0.0,1,"[2, 18, 2.0]"
3.0,5.0,0.0351724137931034,0.728,0.0,0.0,1.0,0.0,1,"[0, 0, 0.0]"
2.9,4.5,0.3875862068965516,0.064,1.0,0.0,0.0,0.0,1,"[2, 2, 3.0]"
4.3,1.8,0.4006896551724137,0.082,0.0,1.0,0.0,0.0,1,"[2, 19, 4.8]"
3.1,4.0,0.5579310344827586,0.751,0.0,0.0,0.0,1.0,1,"[5, 4, 2.4]"
2.0,0.9,0.6986206896551724,0.299,0.0,0.0,1.0,0.0,0,"[2, 23, 2.0]"
4.8,4.7,0.0041379310344827,0.432,0.0,0.0,1.0,0.0,0,"[1, 6, 5.0]"
2.5,4.7,0.5882758620689655,0.964,0.0,0.0,1.0,0.0,1,"[4, 26, 3.1]"
4.4,4.2,0.1517241379310344,0.395,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
4.4,1.9,0.5096551724137931,0.123,1.0,0.0,0.0,0.0,0,"[4, 27, 3.7]"
4.5,3.9,0.1710344827586206,0.343,0.0,0.0,1.0,0.0,0,"[2, 14, 4.3]"
2.3,2.1,0.7662068965517241,0.524,0.0,0.0,0.0,1.0,1,"[3, 6, 2.0]"
2.7,1.3,0.8613793103448275,0.6,1.0,0.0,0.0,0.0,1,"[4, 24, 3.0]"
3.8,3.9,0.4303448275862068,0.762,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.6,3.0,0.3986206896551724,0.372,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.2,3.1,0.6055172413793103,0.111,0.0,0.0,0.0,1.0,0,"[2, 9, 3.0]"
4.3,4.5,0.289655172413793,0.342,0.0,1.0,0.0,0.0,1,"[3, 11, 5.0]"
3.9,4.8,0.2034482758620689,0.446,1.0,0.0,0.0,0.0,0,"[3, 1, 3.7]"
4.8,3.8,0.0068965517241379,0.645,1.0,0.0,0.0,0.0,0,"[1, 9, 4.9]"
3.4,2.0,0.5227586206896552,0.877,1.0,0.0,0.0,0.0,0,"[4, 7, 3.3]"
4.6,3.0,0.3627586206896551,0.219,0.0,1.0,0.0,0.0,0,"[5, 3, 5.0]"
2.4,3.7,0.0351724137931034,0.648,0.0,0.0,0.0,1.0,0,"[1, 13, 2.1]"
3.1,2.5,0.6772413793103448,0.177,0.0,0.0,0.0,1.0,1,"[2, 21, 2.8]"
3.7,2.9,0.8689655172413793,0.668,1.0,0.0,0.0,0.0,1,"[4, 22, 3.3]"
2.3,1.0,0.54,0.761,1.0,0.0,0.0,0.0,0,"[5, 5, 2.0]"
2.8,0.8,0.4068965517241379,0.5700000000000001,0.0,1.0,0.0,0.0,1,"[0, 0, 0.0]"
3.0,4.5,0.5372413793103449,0.175,0.0,0.0,1.0,0.0,0,"[4, 7, 3.5]"
3.3,0.9,0.2496551724137931,0.987,0.0,0.0,1.0,0.0,0,"[2, 23, 4.0]"
2.5,2.6,0.8613793103448275,0.52,0.0,1.0,0.0,0.0,0,"[2, 22, 3.4]"
4.4,3.2,0.136551724137931,0.436,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.4,4.4,0.2096551724137931,0.811,1.0,0.0,0.0,0.0,1,"[4, 22, 4.7]"
3.3,2.7,0.4993103448275861,0.161,1.0,0.0,0.0,0.0,0,"[5, 13, 3.9]"
3.2,3.7,0.5096551724137931,0.528,0.0,0.0,0.0,1.0,1,"[5, 14, 3.5]"
3.4,3.0,0.8951724137931034,0.221,0.0,0.0,1.0,0.0,0,"[2, 29, 3.3]"
3.5,4.3,0.2186206896551724,0.75,0.0,0.0,0.0,1.0,1,"[5, 8, 3.7]"
3.5,1.0,0.3503448275862068,0.42,1.0,0.0,0.0,0.0,1,"[1, 27, 3.4]"
4.9,1.2,0.1999999999999999,0.42,0.0,0.0,1.0,0.0,0,"[1, 13, 4.2]"
2.5,1.8,0.4558620689655172,0.211,1.0,0.0,0.0,0.0,0,"[2, 22, 2.4]"
3.9,1.2,0.2572413793103448,0.101,0.0,0.0,0.0,1.0,1,"[4, 17, 3.4]"
3.6,1.7,0.1172413793103448,0.713,1.0,0.0,0.0,0.0,1,"[5, 12, 4.0]"
3.0,4.7,0.9441379310344828,0.74,0.0,0.0,1.0,0.0,1,"[4, 3, 3.0]"
2.1,3.1,0.9813793103448276,0.077,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
2.4,2.6,0.4227586206896551,0.174,0.0,0.0,0.0,1.0,1,"[5, 21, 2.5]"
4.8,2.3,0.4082758620689655,0.379,1.0,0.0,0.0,0.0,0,"[1, 18, 4.4]"
3.9,4.1,0.2372413793103447,0.324,0.0,0.0,1.0,0.0,0,"[5, 21, 4.3]"
2.8,4.6,0.2889655172413792,0.5650000000000001,0.0,0.0,0.0,1.0,1,"[1, 13, 3.2]"
4.8,3.0,0.2013793103448276,0.961,0.0,0.0,0.0,1.0,1,"[4, 21, 5.0]"
2.2,1.8,0.2448275862068965,0.356,0.0,0.0,0.0,1.0,1,"[4, 9, 2.0]"
4.8,2.2,0.2358620689655172,0.105,0.0,1.0,0.0,0.0,1,"[4, 24, 4.6]"
3.0,4.9,0.7227586206896551,0.364,1.0,0.0,0.0,0.0,1,"[1, 11, 3.0]"
4.1,3.7,0.5406896551724137,0.895,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
4.6,2.5,0.0144827586206896,0.423,0.0,0.0,1.0,0.0,1,"[5, 3, 4.5]"
2.5,4.6,0.9082758620689656,0.209,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
2.7,2.9,0.6593103448275862,0.5630000000000001,1.0,0.0,0.0,0.0,1,"[5, 2, 3.2]"
3.4,0.5,0.5806896551724138,0.145,0.0,0.0,0.0,1.0,1,"[3, 7, 2.1]"
4.7,4.4,0.1034482758620689,0.6940000000000001,0.0,0.0,1.0,0.0,0,"[4, 12, 4.1]"
2.2,3.4,0.4675862068965516,0.188,0.0,0.0,1.0,0.0,1,"[3, 27, 2.4]"
3.9,3.7,0.1068965517241379,0.884,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
4.4,1.5,0.5868965517241379,0.855,1.0,0.0,0.0,0.0,1,"[1, 24, 4.4]"
2.6,2.0,0.1668965517241379,0.235,0.0,0.0,1.0,0.0,0,"[3, 30, 2.4]"
3.4,4.2,0.3337931034482758,0.989,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
3.3,4.7,0.6993103448275861,0.152,0.0,0.0,1.0,0.0,1,"[2, 17, 3.3]"
3.4,4.9,0.1082758620689655,0.751,0.0,1.0,0.0,0.0,1,"[3, 6, 3.7]"
3.7,1.9,0.2510344827586206,0.76,0.0,1.0,0.0,0.0,0,"[2, 17, 4.4]"
4.8,1.2,0.8910344827586206,0.744,0.0,0.0,1.0,0.0,1,"[5, 27, 5.0]"
2.0,4.0,0.5531034482758621,0.106,0.0,1.0,0.0,0.0,1,"[3, 2, 2.0]"
2.3,1.1,0.5110344827586207,0.319,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
4.1,4.1,0.1834482758620689,0.148,0.0,0.0,0.0,1.0,1,"[4, 28, 4.5]"
4.9,1.8,0.6744827586206896,0.656,1.0,0.0,0.0,0.0,1,"[1, 7, 3.8]"
3.5,2.7,0.5131034482758621,0.022,0.0,1.0,0.0,0.0,0,"[3, 9, 3.2]"
2.3,1.5,0.8648275862068965,0.89,0.0,1.0,0.0,0.0,1,"[2, 19, 2.2]"
3.2,0.9,0.7510344827586207,0.545,0.0,0.0,1.0,0.0,0,"[2, 4, 2.7]"
2.3,3.6,0.4855172413793102,0.274,1.0,0.0,0.0,0.0,0,"[3, 16, 2.2]"
2.3,3.3,0.4289655172413792,0.559,1.0,0.0,0.0,0.0,1,"[3, 23, 2.0]"
4.9,0.9,0.9062068965517242,0.327,0.0,0.0,1.0,0.0,0,"[4, 10, 5.0]"
4.7,0.9,0.8558620689655172,0.979,0.0,0.0,1.0,0.0,1,"[4, 11, 4.7]"
3.9,1.7,0.7882758620689655,0.954,1.0,0.0,0.0,0.0,1,"[1, 25, 3.8]"
4.8,4.6,0.5124137931034483,0.061,0.0,1.0,0.0,0.0,0,"[4, 30, 5.0]"
3.4,3.1,0.0220689655172413,0.158,0.0,0.0,1.0,0.0,0,"[5, 11, 3.5]"
3.0,4.1,0.0606896551724137,0.168,0.0,1.0,0.0,0.0,0,"[3, 22, 3.5]"
2.3,0.5,0.7220689655172413,0.579,0.0,0.0,0.0,1.0,0,"[2, 22, 2.0]"
4.8,1.9,0.2855172413793103,0.891,0.0,0.0,0.0,1.0,0,"[4, 10, 4.9]"
4.1,1.2,0.8075862068965517,0.351,1.0,0.0,0.0,0.0,0,"[1, 11, 4.7]"
2.1,2.9,0.1903448275862068,0.547,1.0,0.0,0.0,0.0,0,"[5, 25, 2.9]"
4.8,1.8,0.2048275862068965,0.183,1.0,0.0,0.0,0.0,0,"[3, 8, 5.0]"
3.9,1.5,0.6275862068965518,0.084,1.0,0.0,0.0,0.0,0,"[1, 7, 4.5]"
2.8,3.2,0.0634482758620689,0.051,1.0,0.0,0.0,0.0,0,"[5, 1, 3.0]"
2.2,0.6,0.0517241379310344,0.247,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
4.1,0.7,0.1427586206896551,0.622,0.0,1.0,0.0,0.0,1,"[5, 16, 3.9]"
4.7,4.7,0.6572413793103448,0.668,0.0,1.0,0.0,0.0,0,"[1, 22, 4.6]"
4.6,1.4,0.1813793103448275,0.597,0.0,0.0,0.0,1.0,0,"[1, 25, 4.5]"
3.8,4.5,0.2082758620689654,0.274,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
4.6,2.6,0.2558620689655172,0.761,0.0,0.0,1.0,0.0,0,"[3, 20, 4.6]"
2.2,2.3,0.5220689655172414,0.196,0.0,1.0,0.0,0.0,0,"[5, 4, 2.0]"
3.2,4.0,0.3289655172413793,0.535,0.0,0.0,0.0,1.0,1,"[3, 27, 2.8]"
2.2,4.6,0.3020689655172413,0.6930000000000001,0.0,0.0,1.0,0.0,1,"[1, 5, 2.0]"
4.3,3.6,0.4351724137931034,0.218,0.0,0.0,1.0,0.0,0,"[4, 16, 4.6]"
2.7,1.1,0.0186206896551724,0.811,1.0,0.0,0.0,0.0,0,"[5, 23, 2.4]"
2.4,3.0,0.7206896551724138,0.622,0.0,1.0,0.0,0.0,0,"[2, 13, 2.3]"
3.2,4.4,0.3420689655172413,0.377,0.0,0.0,0.0,1.0,0,"[2, 21, 3.2]"
4.9,0.7,0.4137931034482758,0.198,0.0,1.0,0.0,0.0,1,"[2, 14, 4.8]"
3.8,4.6,0.1979310344827586,0.578,0.0,1.0,0.0,0.0,0,"[5, 28, 4.1]"
3.9,2.0,0.6275862068965518,0.616,0.0,1.0,0.0,0.0,0,"[3, 14, 4.9]"
3.9,4.0,0.2027586206896551,0.286,0.0,0.0,0.0,1.0,0,"[4, 13, 4.1]"
4.3,1.6,0.6903448275862069,0.5760000000000001,0.0,0.0,1.0,0.0,0,"[4, 23, 3.7]"
2.8,2.3,0.3075862068965517,0.922,1.0,0.0,0.0,0.0,0,"[3, 23, 2.7]"
3.2,3.4,0.0048275862068965,0.155,1.0,0.0,0.0,0.0,0,"[5, 30, 4.2]"
2.3,0.9,0.0475862068965517,0.271,0.0,1.0,0.0,0.0,0,"[4, 12, 2.2]"
4.6,1.5,0.9193103448275862,0.089,1.0,0.0,0.0,0.0,0,"[5, 13, 5.0]"
2.4,3.8,0.7786206896551724,0.969,1.0,0.0,0.0,0.0,0,"[2, 30, 2.5]"
2.0,2.0,0.8496551724137931,0.407,0.0,0.0,0.0,1.0,1,"[0, 0, 0.0]"
3.2,4.3,0.7737931034482758,0.01,0.0,0.0,1.0,0.0,0,"[0, 0, 0.0]"
4.3,1.9,0.2468965517241378,0.296,1.0,0.0,0.0,0.0,1,"[3, 20, 4.0]"
4.6,2.2,0.596551724137931,0.503,0.0,1.0,0.0,0.0,0,"[4, 30, 4.3]"
3.8,1.5,0.8151724137931035,0.58,0.0,1.0,0.0,0.0,1,"[3, 2, 3.0]"
3.6,1.1,0.7275862068965517,0.716,0.0,1.0,0.0,0.0,0,"[2, 18, 2.9]"
4.3,1.1,0.1406896551724137,0.685,1.0,0.0,0.0,0.0,0,"[5, 22, 4.3]"
3.0,1.5,0.8041379310344827,0.542,0.0,0.0,0.0,1.0,1,"[5, 24, 2.8]"
2.6,2.4,0.4089655172413792,0.008,0.0,1.0,0.0,0.0,0,"[1, 29, 3.4]"
3.0,1.2,0.3848275862068965,0.713,0.0,0.0,0.0,1.0,0,"[0, 0, 0.0]"
3.6,2.9,0.7882758620689655,0.491,0.0,0.0,1.0,0.0,0,"[5, 15, 4.0]"
3.8,4.3,0.1262068965517241,0.415,0.0,1.0,0.0,0.0,0,"[1, 18, 4.1]"
4.7,0.9,0.7972413793103448,0.711,1.0,0.0,0.0,0.0,0,"[0, 0, 0.0]"
3.7,4.4,0.4158620689655172,0.095,0.0,0.0,0.0,1.0,0,"[1, 3, 3.0]"
3.9,1.8,0.8924137931034483,0.235,0.0,0.0,1.0,0.0,0,"[5, 14, 4.3]"
2.2,3.6,0.6089655172413793,0.603,1.0,0.0,0.0,0.0,1,"[0, 0, 0.0]"
2.7,3.7,0.0310344827586206,0.071,0.0,1.0,0.0,0.0,1,"[2, 19, 2.2]"
2.3,2.5,0.0420689655172413,0.995,1.0,0.0,0.0,0.0,0,"[4, 10, 2.0]"
4.3,0.8,0.4048275862068965,0.358,1.0,0.0,0.0,0.0,1,"[3, 28, 4.9]"
4.8,3.1,0.6427586206896552,0.363,0.0,0.0,0.0,1.0,0,"[2, 21, 4.7]"
2.6,4.6,0.1310344827586206,0.148,1.0,0.0,0.0,0.0,0,"[2, 30, 2.8]"
